,Bike_number,StartLatitude,StartLongitude,EndLatitude,EndLogitude,OriginZip,DestinationZip,Duration,Duration per minute
3291,W22944,38.8952,-77.0436,38.8952,-77.0436,20006,20006,3487.0,58.11666666666667
3292,W23352,38.9375,-77.0328,38.9375,-77.0328,20010,20010,2884.0,48.06666666666667
3293,W22326,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1149.0,19.15
3294,W22368,38.9176,-77.0321,38.9176,-77.0321,20010,20010,295.0,4.916666666666667
3295,W22253,38.9249,-77.0222,38.9249,-77.0222,20059,20059,1179.0,19.65
3296,W01283,38.9086,-77.0323,38.9086,-77.0323,20005,20005,183.0,3.05
3297,W00560,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1589.0,26.483333333333334
3298,W00143,38.8767,-77.0178,38.8767,-77.0178,20024,20024,254.0,4.233333333333333
3299,W20526,38.9086,-77.0323,38.9086,-77.0323,20005,20005,168.0,2.8
3300,W01271,38.8637,-77.0633,38.8637,-77.0633,20037,22204,718.0,11.966666666666667
3301,W21810,38.9086,-77.0323,38.9086,-77.0323,20005,20005,166.0,2.7666666666666666
3302,W00280,38.9375,-77.0328,38.9375,-77.0328,20010,20010,548.0,9.133333333333333
3303,W20764,38.9057,-77.0056,38.9057,-77.0056,20002,20002,3175.0,52.916666666666664
3304,W20771,38.9057,-77.0056,38.9057,-77.0056,20002,20002,181.0,3.0166666666666666
3305,W21679,38.8637,-77.0633,38.8637,-77.0633,20037,22204,2135.0,35.583333333333336
3306,W00315,38.9319,-77.0388,38.9319,-77.0388,20036,20036,90.0,1.5
3307,W01134,38.8767,-77.0178,38.8767,-77.0178,20024,20024,440.0,7.333333333333333
3308,W01095,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2711.0,45.18333333333333
3309,W22244,38.8952,-77.0436,38.8952,-77.0436,20036,20036,6559.0,109.31666666666666
3310,W21802,38.8767,-77.0178,38.8767,-77.0178,20024,20024,329.0,5.483333333333333
3311,W00987,38.8952,-77.0436,38.8952,-77.0436,20036,20036,5783.0,96.38333333333334
3312,W22964,38.9319,-77.0388,38.9319,-77.0388,20010,20036,1400.0,23.333333333333332
3313,W22789,38.9086,-77.0323,38.9086,-77.0323,20006,20005,,
3314,W20417,38.9057,-77.0056,38.9057,-77.0056,20002,20002,2013.0,33.55
3315,W00347,38.8952,-77.0436,38.8952,-77.0436,20006,20006,193.0,3.216666666666667
3316,W22703,38.8767,-77.0178,38.8767,-77.0178,20024,20024,632.0,10.533333333333333
3317,W23368,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1769.0,29.483333333333334
3318,W20841,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1537.0,25.616666666666667
3319,W01369,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1515.0,25.25
3320,W20056,38.8767,-77.0178,38.8767,-77.0178,20024,20024,99.0,1.65
3321,W21828,38.9086,-77.0323,38.9086,-77.0323,20005,20005,3412.0,56.86666666666667
3322,W22064,38.8767,-77.0178,38.8767,-77.0178,20024,20024,620.0,10.333333333333334
3323,W21673,38.8952,-77.0436,38.8952,-77.0436,20036,20036,12225.0,203.75
3324,W21113,38.9086,-77.0323,38.9086,-77.0323,20005,20005,749.0,12.483333333333333
3325,W21708,38.9176,-77.0321,38.9176,-77.0321,20010,20010,6462.0,107.7
3326,W21004,38.9086,-77.0323,38.9086,-77.0323,20005,20005,100.0,1.6666666666666667
3327,W22693,38.9057,-77.0056,38.9057,-77.0056,20002,20002,162.0,2.7
3328,W20726,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1584.0,26.4
3329,W21342,38.8637,-77.0633,38.8637,-77.0633,20037,22204,117.0,1.95
3330,W00383,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1457.0,24.283333333333335
3331,W23380,38.9319,-77.0388,38.9319,-77.0388,20036,20036,929.0,15.483333333333333
3332,W22828,38.9057,-77.0056,38.9057,-77.0056,20002,20002,5871.0,97.85
3333,W01355,38.9086,-77.0323,38.9086,-77.0323,20005,20005,3057.0,50.95
3334,W20241,38.8637,-77.0633,38.8637,-77.0633,20037,22204,696.0,11.6
3335,W21127,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2975.0,49.583333333333336
3336,W20629,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1253.0,20.883333333333333
3337,W22807,38.9086,-77.0323,38.9086,-77.0323,20005,20005,,
3338,W00901,38.9057,-77.0056,38.9057,-77.0056,20002,20002,3633.0,60.55
3339,W22957,38.9086,-77.0323,38.9086,-77.0323,20005,20005,5866.0,97.76666666666667
3340,W21245,38.8952,-77.0436,38.8952,-77.0436,20036,20036,5040.0,84.0
3341,W20122,38.9086,-77.0323,38.9086,-77.0323,20006,20005,226.0,3.7666666666666666
3342,W23337,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1947.0,32.45
3343,W00308,38.9003,-77.0429,38.9003,-77.0429,20006,20006,2191.0,36.516666666666666
3344,W22704,38.8952,-77.0436,38.8952,-77.0436,20036,20036,8373.0,139.55
3345,W01333,38.8952,-77.0436,38.8952,-77.0436,20036,20036,474.0,7.9
3346,W20083,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2888.0,48.13333333333333
3347,W22973,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1969.0,32.81666666666667
3348,W20585,38.9057,-77.0056,38.9057,-77.0056,20002,20002,9411.0,156.85
3349,W20907,38.8767,-77.0178,38.8767,-77.0178,20024,20024,83.0,1.3833333333333333
3350,W23401,38.9086,-77.0323,38.9086,-77.0323,20006,20005,301.0,5.016666666666667
3351,W20759,38.9176,-77.0321,38.9176,-77.0321,20010,20010,120.0,2.0
3352,W22624,38.9319,-77.0388,38.9319,-77.0388,20036,20036,86.0,1.4333333333333333
3353,W23012,38.8952,-77.0436,38.8952,-77.0436,20006,20006,3993.0,66.55
3354,W22591,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4327.0,72.11666666666666
3355,W21018,38.9086,-77.0323,38.9086,-77.0323,20005,20005,9101.0,151.68333333333334
3356,W00218,38.9057,-77.0056,38.9057,-77.0056,20002,20002,8242.0,137.36666666666667
3357,W01453,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1636.0,27.266666666666666
3358,W23232,38.9176,-77.0321,38.9176,-77.0321,20010,20010,1120.0,18.666666666666668
3359,W23179,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1434.0,23.9
3360,W01043,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3598.0,59.96666666666667
3361,W00642,38.8952,-77.0436,38.8952,-77.0436,20036,20036,723.0,12.05
3362,W22710,38.9375,-77.0328,38.9375,-77.0328,20010,20010,63.0,1.05
3363,W20520,38.8767,-77.0178,38.8767,-77.0178,20024,20024,7937.0,132.28333333333333
3364,W00667,38.9057,-77.0056,38.9057,-77.0056,20002,20002,6747.0,112.45
3365,W00749,38.9319,-77.0388,38.9319,-77.0388,20010,20036,524.0,8.733333333333333
3366,W22618,38.9319,-77.0388,38.9319,-77.0388,20036,20036,336.0,5.6
3367,W21016,38.8637,-77.0633,38.8637,-77.0633,20037,22204,13487.0,224.78333333333333
3368,W22734,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2193.0,36.55
3369,W21357,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1428.0,23.8
3370,W21614,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1704.0,28.4
3371,W00143,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1346.0,22.433333333333334
3372,W01236,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1685.0,28.083333333333332
3373,W22657,38.9086,-77.0323,38.9086,-77.0323,20005,20005,657.0,10.95
3374,W22416,38.9086,-77.0323,38.9086,-77.0323,20005,20005,11190.0,186.5
3375,W21748,38.9003,-77.0429,38.9003,-77.0429,20006,20006,4669.0,77.81666666666666
3376,W20120,38.9057,-77.0056,38.9057,-77.0056,20002,20002,339.0,5.65
3377,W23391,38.8767,-77.0178,38.8767,-77.0178,20024,20024,893.0,14.883333333333333
3378,W22703,38.9003,-77.0429,38.9003,-77.0429,20006,20006,6164.0,102.73333333333333
3379,W00601,38.9003,-77.0429,38.9003,-77.0429,20006,20006,420.0,7.0
3380,W20584,38.8952,-77.0436,38.8952,-77.0436,20006,20006,1358.0,22.633333333333333
3381,W22841,38.9057,-77.0056,38.9057,-77.0056,20002,20002,2652.0,44.2
3382,W23182,38.9176,-77.0321,38.9176,-77.0321,20010,20010,1795.0,29.916666666666668
3383,W22538,38.8767,-77.0178,38.8767,-77.0178,20024,20024,180.0,3.0
3384,W22280,38.9086,-77.0323,38.9086,-77.0323,20006,20005,127.0,2.1166666666666667
3385,W20004,38.9057,-77.0056,38.9057,-77.0056,20002,20002,100.0,1.6666666666666667
3386,W21682,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1821.0,30.35
3387,W21492,38.9086,-77.0323,38.9086,-77.0323,20005,20005,749.0,12.483333333333333
3388,W22917,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1917.0,31.95
3389,W00543,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1557.0,25.95
3390,W23069,38.9057,-77.0056,38.9057,-77.0056,20002,20002,143.0,2.3833333333333333
3391,W22414,38.9086,-77.0323,38.9086,-77.0323,20005,20005,264.0,4.4
3392,W20332,38.9375,-77.0328,38.9375,-77.0328,20010,20010,531.0,8.85
3393,W01251,38.9176,-77.0321,38.9176,-77.0321,20010,20010,4529.0,75.48333333333333
3394,W00708,38.8767,-77.0178,38.8767,-77.0178,20024,20024,643.0,10.716666666666667
3395,W20004,38.9086,-77.0323,38.9086,-77.0323,20005,20005,8070.0,134.5
3396,W22243,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1191.0,19.85
3397,W22484,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1747.0,29.116666666666667
3398,W00566,38.9319,-77.0388,38.9319,-77.0388,20010,20036,1450.0,24.166666666666668
3399,W01366,38.9319,-77.0388,38.9319,-77.0388,20036,20036,12446.0,207.43333333333334
3400,W01477,38.9086,-77.0323,38.9086,-77.0323,20006,20005,10212.0,170.2
3401,W20788,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1912.0,31.866666666666667
3402,W20902,38.9057,-77.0056,38.9057,-77.0056,20002,20002,9161.0,152.68333333333334
3403,W20627,38.8952,-77.0436,38.8952,-77.0436,20006,20006,948.0,15.8
3404,W22869,38.9057,-77.0056,38.9057,-77.0056,20002,20002,3282.0,54.7
3405,W20384,38.8952,-77.0436,38.8952,-77.0436,20006,20006,1654.0,27.566666666666666
3406,W22244,38.8952,-77.0436,38.8952,-77.0436,20006,20006,5297.0,88.28333333333333
3407,W20725,38.8767,-77.0178,38.8767,-77.0178,20024,20024,527.0,8.783333333333333
3408,W01164,38.9176,-77.0321,38.9176,-77.0321,20010,20010,3420.0,57.0
3409,W22788,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1664.0,27.733333333333334
3410,W20272,38.8767,-77.0178,38.8767,-77.0178,20024,20024,5749.0,95.81666666666666
3411,W20122,38.9086,-77.0323,38.9086,-77.0323,20006,20005,433.0,7.216666666666667
3412,W21762,38.9086,-77.0323,38.9086,-77.0323,20005,20005,427.0,7.116666666666666
3413,W01464,38.9375,-77.0328,38.9375,-77.0328,20010,20010,72.0,1.2
3414,W22096,38.9086,-77.0323,38.9086,-77.0323,20006,20005,7057.0,117.61666666666666
3415,W23275,38.9249,-77.0222,38.9249,-77.0222,20059,20059,1591.0,26.516666666666666
3416,W22530,38.8637,-77.0633,38.8637,-77.0633,20037,22204,12142.0,202.36666666666667
3417,W20731,38.9057,-77.0056,38.9057,-77.0056,20002,20002,5126.0,85.43333333333334
3418,W23057,38.9057,-77.0056,38.9057,-77.0056,20002,20002,121.0,2.0166666666666666
3419,W01212,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1526.0,25.433333333333334
3420,W21570,38.9375,-77.0328,38.9375,-77.0328,20010,20010,327.0,5.45
3421,W01134,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2871.0,47.85
3422,W20125,38.9086,-77.0323,38.9086,-77.0323,20005,20005,998.0,16.633333333333333
3423,W22382,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1048.0,17.466666666666665
3424,W21647,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1056.0,17.6
3425,W01056,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1182.0,19.7
3426,W22611,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1412.0,23.533333333333335
3427,W22104,38.9086,-77.0323,38.9086,-77.0323,20005,20005,728.0,12.133333333333333
3428,W21719,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1267.0,21.116666666666667
3429,W20979,38.9086,-77.0323,38.9086,-77.0323,20005,20005,699.0,11.65
3430,W20605,38.9086,-77.0323,38.9086,-77.0323,20005,20005,397.0,6.616666666666666
3431,W01256,38.9176,-77.0321,38.9176,-77.0321,20010,20010,439.0,7.316666666666666
3432,W21402,38.9176,-77.0321,38.9176,-77.0321,20010,20010,268.0,4.466666666666667
3433,W00775,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3080.0,51.333333333333336
3434,W21584,38.8767,-77.0178,38.8767,-77.0178,20024,20024,328.0,5.466666666666667
3435,W00859,38.9057,-77.0056,38.9057,-77.0056,20002,20002,9088.0,151.46666666666667
3436,W20117,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1116.0,18.6
3437,W00046,38.8767,-77.0178,38.8767,-77.0178,20024,20024,4169.0,69.48333333333333
3438,W21672,38.9086,-77.0323,38.9086,-77.0323,20005,20005,410.0,6.833333333333333
3439,W00027,38.9375,-77.0328,38.9375,-77.0328,20010,20010,598.0,9.966666666666667
3440,W01269,38.9249,-77.0222,38.9249,-77.0222,20059,20059,4052.0,67.53333333333333
3441,W01333,38.8952,-77.0436,38.8952,-77.0436,20036,20036,5319.0,88.65
3442,W22963,38.9086,-77.0323,38.9086,-77.0323,20006,20005,2764.0,46.06666666666667
3443,W20329,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1245.0,20.75
3444,W21912,38.9086,-77.0323,38.9086,-77.0323,20005,20005,5293.0,88.21666666666667
3445,W23189,38.9249,-77.0222,38.9249,-77.0222,20059,20059,883.0,14.716666666666667
3446,W22324,38.8952,-77.0436,38.8952,-77.0436,20036,20036,114.0,1.9
3447,W22968,38.8637,-77.0633,38.8637,-77.0633,20037,22204,,
3448,W20200,38.9375,-77.0328,38.9375,-77.0328,20010,20010,250.0,4.166666666666667
3449,W00558,38.8952,-77.0436,38.8952,-77.0436,20006,20006,5545.0,92.41666666666667
3450,W23219,38.9086,-77.0323,38.9086,-77.0323,20006,20005,943.0,15.716666666666667
3451,W22196,38.9057,-77.0056,38.9057,-77.0056,20002,20002,3933.0,65.55
3452,W00652,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2640.0,44.0
3453,W01224,38.8767,-77.0178,38.8767,-77.0178,20024,20024,421.0,7.016666666666667
3454,W20072,38.9176,-77.0321,38.9176,-77.0321,20010,20010,411.0,6.85
3455,W20946,38.9319,-77.0388,38.9319,-77.0388,20010,20036,435.0,7.25
3456,W20584,38.8952,-77.0436,38.8952,-77.0436,20036,20036,1358.0,22.633333333333333
3457,W23235,38.8767,-77.0178,38.8767,-77.0178,20024,20024,6482.0,108.03333333333333
3458,W20664,38.9086,-77.0323,38.9086,-77.0323,20006,20005,145.0,2.4166666666666665
3459,W01357,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3826.0,63.766666666666666
3460,W23208,38.9319,-77.0388,38.9319,-77.0388,20010,20036,7222.0,120.36666666666666
3461,W22286,38.9086,-77.0323,38.9086,-77.0323,20006,20005,8420.0,140.33333333333334
3462,W00520,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2791.0,46.516666666666666
3463,W22524,38.9003,-77.0429,38.9003,-77.0429,20006,20006,819.0,13.65
3464,W22768,38.9319,-77.0388,38.9319,-77.0388,20036,20036,551.0,9.183333333333334
3465,W00964,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3979.0,66.31666666666666
3466,W22763,38.9057,-77.0056,38.9057,-77.0056,20002,20002,255.0,4.25
3467,W21048,38.9319,-77.0388,38.9319,-77.0388,20010,20036,872.0,14.533333333333333
3468,W22751,38.9086,-77.0323,38.9086,-77.0323,20006,20005,8970.0,149.5
3469,W20391,38.9375,-77.0328,38.9375,-77.0328,20010,20010,2418.0,40.3
3470,W22528,38.9375,-77.0328,38.9375,-77.0328,20010,20010,5919.0,98.65
3471,W21371,38.9249,-77.0222,38.9249,-77.0222,20059,20059,871.0,14.516666666666667
3472,W23172,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1097.0,18.283333333333335
3473,W21831,38.9086,-77.0323,38.9086,-77.0323,20006,20005,6116.0,101.93333333333334
3474,W00307,38.9086,-77.0323,38.9086,-77.0323,20005,20005,565.0,9.416666666666666
3475,W20425,38.9375,-77.0328,38.9375,-77.0328,20010,20010,1709.0,28.483333333333334
3476,W00064,38.9003,-77.0429,38.9003,-77.0429,20006,20006,129.0,2.15
3477,W21528,38.9086,-77.0323,38.9086,-77.0323,20005,20005,123.0,2.05
3478,W21111,38.9319,-77.0388,38.9319,-77.0388,20010,20036,3224.0,53.733333333333334
3479,W21515,38.9319,-77.0388,38.9319,-77.0388,20036,20036,797.0,13.283333333333333
3480,W20480,38.9086,-77.0323,38.9086,-77.0323,20005,20005,3097.0,51.61666666666667
3481,W01010,38.8767,-77.0178,38.8767,-77.0178,20024,20024,749.0,12.483333333333333
3482,W22218,38.9057,-77.0056,38.9057,-77.0056,20002,20002,1662.0,27.7
3483,W00711,38.9319,-77.0388,38.9319,-77.0388,20010,20036,86.0,1.4333333333333333
3484,W21311,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1285.0,21.416666666666668
3485,W22720,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1471.0,24.516666666666666
3486,W21016,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3972.0,66.2
3487,W21064,38.9319,-77.0388,38.9319,-77.0388,20010,20036,1219.0,20.316666666666666
3488,W22056,38.9319,-77.0388,38.9319,-77.0388,20010,20036,544.0,9.066666666666666
3489,W21859,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1227.0,20.45
3490,W22981,38.9319,-77.0388,38.9319,-77.0388,20010,20036,2199.0,36.65
3491,W22813,38.9086,-77.0323,38.9086,-77.0323,20006,20005,74.0,1.2333333333333334
3492,W22321,38.9057,-77.0056,38.9057,-77.0056,20002,20002,121.0,2.0166666666666666
3493,W20638,38.9176,-77.0321,38.9176,-77.0321,20010,20010,305.0,5.083333333333333
3494,W23084,38.9003,-77.0429,38.9003,-77.0429,20006,20006,198.0,3.3
3495,W22611,38.8767,-77.0178,38.8767,-77.0178,20024,20024,7234.0,120.56666666666666
3496,W00940,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2296.0,38.266666666666666
3497,W20422,38.8767,-77.0178,38.8767,-77.0178,20024,20024,7780.0,129.66666666666666
3498,W01298,38.9086,-77.0323,38.9086,-77.0323,20005,20005,759.0,12.65
3499,W23407,38.9086,-77.0323,38.9086,-77.0323,20005,20005,346.0,5.766666666666667
3500,W23246,38.9086,-77.0323,38.9086,-77.0323,20005,20005,6155.0,102.58333333333333
3501,W22923,38.8952,-77.0436,38.8952,-77.0436,20036,20036,4310.0,71.83333333333333
3502,W22029,38.9086,-77.0323,38.9086,-77.0323,20005,20005,254.0,4.233333333333333
3503,W00355,38.9057,-77.0056,38.9057,-77.0056,20002,20002,573.0,9.55
3504,W21349,38.9319,-77.0388,38.9319,-77.0388,20036,20036,3873.0,64.55
3505,W21525,38.9176,-77.0321,38.9176,-77.0321,20010,20010,978.0,16.3
3506,W21106,38.9319,-77.0388,38.9319,-77.0388,20036,20036,92.0,1.5333333333333334
3507,W22864,38.9057,-77.0056,38.9057,-77.0056,20002,20002,8622.0,143.7
3508,W20518,38.8767,-77.0178,38.8767,-77.0178,20024,20024,2136.0,35.6
3509,W22773,38.9086,-77.0323,38.9086,-77.0323,20006,20005,10204.0,170.06666666666666
3510,W22927,38.9319,-77.0388,38.9319,-77.0388,20036,20036,890.0,14.833333333333334
3511,W21024,38.9176,-77.0321,38.9176,-77.0321,20010,20010,65.0,1.0833333333333333
3512,W22540,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1825.0,30.416666666666668
3513,W20883,38.8637,-77.0633,38.8637,-77.0633,20037,22204,475.0,7.916666666666667
3514,W21709,38.9086,-77.0323,38.9086,-77.0323,20006,20005,2720.0,45.333333333333336
3515,W00902,38.9375,-77.0328,38.9375,-77.0328,20010,20010,2109.0,35.15
3516,W21983,38.8767,-77.0178,38.8767,-77.0178,20024,20024,957.0,15.95
3517,W21162,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1595.0,26.583333333333332
3518,W00870,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3219.0,53.65
3519,W20706,38.8952,-77.0436,38.8952,-77.0436,20006,20006,2572.0,42.86666666666667
3520,W22788,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3341.0,55.68333333333333
3521,W22441,38.9249,-77.0222,38.9249,-77.0222,20059,20059,1189.0,19.816666666666666
3522,W23399,38.9086,-77.0323,38.9086,-77.0323,20006,20005,3739.0,62.31666666666667
3523,W20178,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1796.0,29.933333333333334
3524,W01166,38.9319,-77.0388,38.9319,-77.0388,20036,20036,3872.0,64.53333333333333
3525,W01121,38.8952,-77.0436,38.8952,-77.0436,20036,20036,691.0,11.516666666666667
3526,W21015,38.9375,-77.0328,38.9375,-77.0328,20010,20010,738.0,12.3
3527,W22072,38.9319,-77.0388,38.9319,-77.0388,20036,20036,,
3528,W21480,38.9057,-77.0056,38.9057,-77.0056,20002,20002,71.0,1.1833333333333333
3529,W23008,38.9086,-77.0323,38.9086,-77.0323,20005,20005,2401.0,40.016666666666666
3530,W01236,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1661.0,27.683333333333334
3531,W22047,38.9086,-77.0323,38.9086,-77.0323,20005,20005,1110.0,18.5
3532,W23379,38.9319,-77.0388,38.9319,-77.0388,20010,20036,2839.0,47.31666666666667
3533,W23109,38.9176,-77.0321,38.9176,-77.0321,20010,20010,7279.0,121.31666666666666
3534,W01366,38.9319,-77.0388,38.9319,-77.0388,20036,20036,499.0,8.316666666666666
3535,W20650,38.8767,-77.0178,38.8767,-77.0178,20024,20024,680.0,11.333333333333334
3536,W22549,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1359.0,22.65
3537,W21488,38.9176,-77.0321,38.9176,-77.0321,20010,20010,1599.0,26.65
3538,W22679,38.8952,-77.0436,38.8952,-77.0436,20036,20036,9874.0,164.56666666666666
3539,W23178,38.9057,-77.0056,38.9057,-77.0056,20002,20002,7425.0,123.75
3540,W22237,38.8952,-77.0436,38.8952,-77.0436,20036,20036,1659.0,27.65
3541,W23142,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1606.0,26.766666666666666
3542,W23235,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3413.0,56.88333333333333
3543,W00079,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1376.0,22.933333333333334
3544,W21132,38.9086,-77.0323,38.9086,-77.0323,20006,20005,1620.0,27.0
3545,W20241,38.8637,-77.0633,38.8637,-77.0633,20037,22204,838.0,13.966666666666667
3546,W22744,38.9086,-77.0323,38.9086,-77.0323,20006,20005,4393.0,73.21666666666667
3547,W01134,38.8952,-77.0436,38.8952,-77.0436,20006,20006,2399.0,39.983333333333334
3548,W00566,38.9319,-77.0388,38.9319,-77.0388,20036,20036,1450.0,24.166666666666668
3549,W23315,38.8952,-77.0436,38.8952,-77.0436,20036,20036,7041.0,117.35
3550,W00977,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1453.0,24.216666666666665
3551,W20447,38.9057,-77.0056,38.9057,-77.0056,20002,20002,2818.0,46.96666666666667
3552,W22907,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1613.0,26.883333333333333
3553,W22764,38.8767,-77.0178,38.8767,-77.0178,20024,20024,3509.0,58.483333333333334
3554,W22200,38.9176,-77.0321,38.9176,-77.0321,20010,20010,135.0,2.25
3555,W21733,38.8637,-77.0633,38.8637,-77.0633,20037,22204,1610.0,26.833333333333332
3556,W22369,38.9086,-77.0323,38.9086,-77.0323,20005,20005,7112.0,118.53333333333333
3557,W21613,38.8767,-77.0178,38.8767,-77.0178,20024,20024,1337.0,22.283333333333335
